#period 01/01/12 00:00:00 01/01/13 00:00:00
2012-08-27 , 39609213.974
2012-08-28 , 174696948.673
2012-08-30 , 39916109.7499
2012-08-31 , 201604721.855
2012-09-01 , 162099688.92
2012-09-02 , 239126391.516
2012-09-03 , 92100562.2868
2012-09-04 , 116361681.609
2012-09-05 , 197960163.439
2012-09-06 , 180335735.492
2012-09-07 , 119777398.284
2012-09-08 , 69094879.0755
2012-09-09 , 211999623.535
2012-09-10 , 40399245.6966
2012-09-12 , 0.446233327006
2012-09-13 , 1.51817726293
2012-09-14 , 22.4546634802
2012-09-15 , 85147172.5078
2012-09-16 , 169558311.21
2012-09-17 , 44841287.9355
2012-09-26 , 2362797.7412
2012-09-27 , 6389652.58587
2012-09-28 , 57211210.9609
2012-09-29 , 16695787.8981
2012-09-30 , 248936269.945
2012-10-01 , 38779650.5
2012-10-02 , 145026038.555
2012-10-03 , 127712066.239
2012-10-04 , 87754618.6999
2012-10-05 , 247513637.358
2012-10-06 , 291976377.147
2012-10-07 , 198816299.835
2012-10-08 , 9381918.43292
2012-10-11 , 13.9751614276
2012-10-12 , 123291.434836
2012-10-13 , 726079.666132
2012-10-14 , 114827062.1
2012-10-15 , 144136816.186
2012-10-16 , 128236004.717
2012-10-17 , 267526204.459
2012-10-18 , 62922057.9385
2012-10-19 , 128890897.528
2012-10-20 , 211817975.462
2012-10-21 , 184467640.664
2012-10-22 , 175057478.732
2012-10-23 , 132872858.434
2012-10-24 , 97491222.2853
2012-10-25 , 50109588.5085
2012-10-26 , 45585375.8781
2012-10-27 , 236317219.846
2012-10-28 , 159354399.144
2012-10-29 , 131344030.176
2012-10-30 , 165662959.756
2012-10-31 , 124279184.479
2012-11-01 , 219383853.084
2012-11-02 , 181635194.987
2012-11-03 , 222548080.62
2012-11-04 , 48176676.0013
2012-11-05 , 241134463.727
2012-11-06 , 142594169.777
2012-11-07 , 179526949.961
2012-11-08 , 72225162.3843
2012-11-09 , 130208014.641
2012-11-11 , 85558616.0717
2012-11-12 , 49790804.1646
2012-11-13 , 158253305.386
2012-11-14 , 265260907.372
2012-11-15 , 214496204.061
2012-11-16 , 103271880.311
2012-11-17 , 199084993.192
2012-11-18 , 253063211.653
2012-11-19 , 152498380.321
2012-11-22 , 56839.2275117
2012-11-23 , 20153.5836192
2012-11-24 , 185532991.921
2012-11-25 , 292407840.3
2012-11-26 , 59399378.4678
2012-11-30 , 261363553.396
2012-12-01 , 150647938.416
2012-12-02 , 215253527.681
2012-12-03 , 134255074.635
2012-12-04 , 151827963.487
2012-12-05 , 124757825.148
2012-12-06 , 9985703.041
2012-12-15 , 3270348.66175
2012-12-16 , 12262856.8108
#total running days:  206
#total delivered:  23735601079.3
